sale_id,product_id,customer_id,quantity,sale_date,discount,channel,region
9481,32,1213,3,2024-07-22,0.17,Online,South
9482,168,1769,2,2024-05-01,0.14,Store,West
9483,91,9,3,2024-04-10,0.15,Store,East
9484,154,208,5,2025-08-24,0.08,Store,South
9485,197,1694,1,2025-01-28,0.01,Online,East
9486,74,326,2,2024-08-08,0.12,Store,North
9487,179,235,1,2024-11-25,0.08,Store,West
9488,60,1586,5,2024-12-24,0.29,Online,South
9489,95,273,5,2024-10-18,0.12,Store,South
9490,41,1481,3,2025-09-13,0.14,Store,West
9491,32,198,4,2023-12-26,0.29,Store,South
9492,15,84,3,2024-05-17,0.06,Store,West
9493,48,1935,2,2024-05-01,0.04,Store,South
9494,50,317,1,2024-12-06,0.05,Online,South
9495,137,197,4,2024-07-27,0.02,Store,South
9496,90,806,3,2025-10-09,0.2,Store,South
9497,164,561,2,2025-11-20,0.01,Online,South
9498,106,1354,5,2024-05-29,0.11,Store,East
9499,13,749,2,2025-07-07,0.24,Online,East
9500,91,89,3,2024-02-10,0.2,Online,West
9501,94,435,2,2025-09-29,0.25,Online,West
9502,17,1970,2,2024-11-04,0.13,Store,East
9503,77,781,4,2024-01-13,0.07,Store,East
9504,113,1390,3,2024-05-12,0.19,Store,West
9505,58,964,2,2025-11-12,0.13,Online,West
9506,59,1281,2,2025-10-31,0.2,Store,East
9507,136,129,4,2024-01-20,0.05,Store,West
9508,113,78,5,2024-10-08,0.25,Store,West
9509,69,153,5,2025-11-27,0.05,Online,North
9510,151,1458,4,2024-06-19,0.2,Store,North
9511,166,1842,4,2025-01-19,0.16,Online,East
9512,125,1120,2,2024-05-31,0.16,Online,East
9513,85,703,2,2024-02-07,0.19,Online,South
9514,170,644,2,2025-07-01,0.04,Online,East
9515,73,165,1,2024-05-04,0.14,Online,East
9516,162,1110,2,2025-11-24,0.25,Store,North
9517,9,1509,1,2024-08-16,0.14,Store,East
9518,23,1739,4,2024-06-23,0.05,Online,East
9519,17,1781,2,2024-04-30,0.22,Store,West
9520,128,290,1,2024-08-02,0.13,Store,West
9521,96,1111,3,2025-07-25,0.26,Online,North
9522,40,760,3,2025-04-30,0.02,Store,East
9523,190,1644,2,2025-09-17,0.07,Store,North
9524,117,140,4,2024-09-28,0.16,Online,North
9525,25,341,4,2024-05-18,0.04,Store,West
9526,105,886,3,2025-10-12,0.05,Store,South
9527,154,678,3,2024-02-08,0.24,Store,East
9528,44,1125,5,2024-12-07,0.13,Store,North
9529,132,24,5,2024-11-05,0.2,Online,West
9530,150,30,4,2024-07-28,0.24,Online,North
9531,191,812,2,2025-04-09,0.1,Store,East
9532,14,1204,1,2024-05-13,0.04,Online,South
9533,81,514,4,2025-08-09,0.27,Store,North
9534,89,1183,4,2024-06-25,0.03,Online,North
9535,97,1757,5,2024-05-06,0.2,Store,West
9536,90,975,5,2024-01-23,0.27,Online,East
9537,22,79,3,2025-10-22,0.15,Store,South
9538,98,841,3,2024-11-07,0.05,Store,North
9539,60,1335,5,2025-10-23,0.15,Online,South
9540,98,1286,3,2024-08-17,0.02,Online,East
9541,16,614,3,2024-07-08,0.12,Store,East
9542,180,1796,3,2025-04-08,0.22,Online,North
9543,149,318,4,2025-05-16,0.1,Online,South
9544,195,602,1,2024-01-24,0.15,Store,North
9545,26,850,5,2025-03-27,0.14,Online,East
9546,128,49,3,2024-11-06,0.16,Online,West
9547,191,1142,4,2025-10-08,0.16,Store,North
9548,187,646,2,2025-04-28,0.16,Store,West
9549,13,408,5,2025-01-29,0.13,Online,South
9550,196,1743,2,2025-07-21,0.29,Online,North
9551,180,996,1,2024-08-21,0.29,Online,West
9552,26,761,1,2024-07-10,0.1,Store,West
9553,116,1967,1,2023-12-19,0.21,Store,North
9554,170,598,1,2023-12-16,0.29,Online,South
9555,51,72,1,2025-11-09,0.19,Store,West
9556,108,1668,2,2023-12-07,0,Online,West
9557,112,327,3,2024-06-12,0.13,Online,West
9558,12,1276,4,2025-05-14,0.1,Store,South
9559,68,1681,5,2025-04-02,0.06,Online,North
9560,17,1566,5,2024-10-01,0.27,Store,South
9561,37,560,4,2024-12-29,0.26,Store,South
9562,190,1678,3,2024-09-21,0.06,Online,North
9563,146,1682,2,2024-11-27,0.09,Online,West
9564,182,1277,2,2024-06-05,0,Online,West
9565,151,1663,4,2024-09-16,0.19,Online,South
9566,34,852,4,2024-10-15,0.14,Store,North
9567,43,515,1,2024-04-04,0.3,Store,South
9568,200,1017,4,2025-01-03,0.2,Online,North
9569,12,1330,1,2024-08-30,0.07,Store,South
9570,155,1639,3,2024-09-26,0.09,Online,East
9571,193,1218,3,2025-05-30,0.24,Online,East
9572,200,1654,5,2023-12-09,0.08,Online,West
9573,41,1024,4,2025-03-14,0.07,Online,West
9574,100,1683,1,2024-02-03,0.1,Online,East
9575,78,1329,5,2025-10-20,0.05,Online,East
9576,153,1655,5,2024-11-04,0.1,Online,South
9577,115,1355,3,2024-09-24,0.07,Store,North
9578,143,1017,1,2025-06-03,0.18,Online,East
9579,56,889,2,2023-12-22,0.23,Online,South
9580,170,1736,5,2025-06-07,0.1,Store,North
9581,174,1300,4,2024-08-31,0.11,Store,North
9582,18,1000,5,2024-03-09,0.07,Store,South
9583,66,473,5,2025-04-25,0.01,Online,East
9584,110,1509,3,2024-03-30,0.21,Store,East
9585,176,465,3,2024-05-21,0.11,Store,West
9586,86,1239,4,2025-03-30,0.28,Online,South
9587,22,1242,2,2024-11-30,0.22,Store,East
9588,55,1968,4,2025-07-01,0,Online,East
9589,86,520,4,2024-03-15,0.05,Store,North
9590,69,1475,2,2025-05-16,0.28,Store,East
9591,22,32,2,2025-02-25,0.14,Store,South
9592,60,101,2,2024-10-21,0.24,Online,North
9593,23,1160,3,2025-07-09,0.07,Store,East
9594,158,639,2,2025-03-27,0.18,Online,East
9595,3,1740,1,2025-02-16,0.18,Store,West
9596,4,1019,2,2023-12-13,0.23,Online,South
9597,60,1011,5,2025-11-14,0.19,Store,North
9598,101,1610,1,2025-09-29,0.04,Online,South
9599,97,747,5,2024-09-15,0.03,Online,North
9600,29,964,4,2024-01-19,0.22,Store,East
9601,94,1647,3,2024-05-04,0.24,Online,North
9602,49,1012,2,2024-06-08,0.16,Online,East
9603,70,1709,4,2025-03-04,0.24,Store,East
9604,92,399,2,2024-09-10,0.09,Online,West
9605,106,1244,4,2024-08-27,0.01,Online,East
9606,142,1057,1,2024-01-23,0.16,Online,West
9607,189,453,5,2024-07-20,0.16,Online,East
9608,22,524,2,2025-04-23,0.23,Store,East
9609,136,1269,3,2024-05-31,0.05,Online,West
9610,10,1968,2,2024-10-15,0.05,Store,North
9611,109,981,3,2025-11-16,0.13,Online,East
9612,198,978,3,2023-11-29,0.2,Store,East
9613,147,1989,3,2025-06-11,0.14,Store,East
9614,160,346,1,2025-01-11,0.27,Online,West
9615,149,1463,2,2024-01-06,0.17,Store,East
9616,116,268,4,2024-09-07,0.06,Store,North
9617,196,1693,5,2024-05-03,0.08,Store,North
9618,33,1440,1,2023-12-09,0.3,Store,North
9619,161,264,2,2024-07-22,0.09,Online,South
9620,160,1813,3,2025-04-29,0.22,Online,South
9621,115,1767,4,2024-10-07,0.23,Store,East
9622,94,435,2,2025-05-02,0.07,Store,North
9623,177,33,1,2024-05-30,0.16,Store,North
9624,198,1230,3,2024-11-25,0.22,Online,East
9625,48,1571,5,2025-06-20,0.18,Online,West
9626,27,1149,5,2025-10-31,0.17,Online,West
9627,97,1274,4,2024-01-25,0.19,Online,South
9628,1,1729,5,2023-12-07,0.3,Store,North
9629,138,1348,2,2024-08-30,0.12,Online,North
9630,150,1730,2,2024-12-13,0.03,Store,South
9631,141,1875,4,2025-03-08,0.27,Store,East
9632,121,577,1,2025-03-20,0.22,Online,West
9633,143,1954,2,2025-08-17,0.25,Online,North
9634,159,942,3,2024-11-18,0.18,Store,West
9635,99,1097,2,2023-12-01,0.01,Store,North
9636,38,1373,2,2024-08-22,0.29,Store,North
9637,138,567,3,2024-07-08,0,Store,North
9638,14,1327,1,2025-06-26,0.25,Store,West
9639,66,11,3,2025-04-01,0.03,Online,North
9640,196,431,1,2025-09-05,0.22,Store,East
9641,40,133,4,2024-02-12,0.08,Online,West
9642,25,734,2,2024-01-04,0.27,Store,North
9643,22,525,2,2025-05-01,0.04,Online,East
9644,64,1552,3,2025-02-25,0.1,Online,South
9645,27,565,1,2024-08-11,0.21,Store,West
9646,88,458,3,2025-10-30,0.28,Store,North
9647,105,698,1,2024-03-12,0.25,Online,North
9648,53,710,5,2024-04-19,0.03,Online,North
9649,33,658,4,2023-12-11,0.14,Online,West
9650,9,841,3,2024-06-05,0.13,Online,West
9651,153,13,3,2025-11-13,0.15,Store,West
9652,55,2000,5,2025-11-17,0.25,Online,East
9653,6,428,1,2024-05-11,0.11,Online,East
9654,112,1744,3,2024-03-19,0.22,Store,East
9655,9,1806,2,2025-01-08,0.15,Online,South
9656,159,829,5,2024-04-25,0.08,Store,South
9657,57,277,3,2025-06-03,0.21,Online,South
9658,127,431,4,2024-11-16,0.09,Store,North
9659,176,1265,3,2024-01-16,0.04,Online,West
9660,53,1643,1,2024-11-26,0.13,Store,North
9661,148,1301,5,2025-09-01,0.25,Store,East
9662,76,83,4,2025-05-12,0.24,Online,North
9663,154,1100,4,2024-03-02,0.3,Online,West
9664,163,1284,3,2025-05-16,0.01,Store,West
9665,77,1105,1,2025-04-01,0.18,Store,West
9666,111,1877,3,2025-08-13,0.05,Online,East
9667,134,402,4,2024-07-16,0.11,Online,South
9668,185,1516,2,2025-07-15,0.27,Store,South
9669,145,604,1,2025-04-30,0.02,Store,North
9670,171,355,1,2025-05-15,0.27,Online,South
9671,104,269,2,2025-06-28,0.09,Online,West
9672,103,477,2,2024-05-12,0.26,Store,North
9673,72,501,3,2024-02-29,0.03,Store,West
9674,61,143,2,2024-07-18,0.24,Online,North
9675,47,1982,2,2024-04-21,0.24,Online,South
9676,126,243,2,2024-01-26,0.17,Store,West
9677,129,374,2,2025-07-29,0.21,Store,West
9678,38,677,1,2025-02-06,0.05,Store,East
9679,97,702,2,2025-04-09,0.18,Store,North
9680,157,1907,2,2025-08-14,0.18,Online,East
9681,132,151,4,2025-05-08,0.23,Online,East
9682,81,263,4,2025-08-21,0.2,Store,East
9683,112,202,2,2025-09-09,0.02,Online,North
9684,19,1491,1,2025-10-22,0.04,Online,East
9685,173,1829,1,2025-02-27,0.27,Store,South
9686,118,652,3,2024-12-30,0.06,Store,East
9687,94,1336,1,2025-07-20,0.11,Store,East
9688,97,1143,3,2025-06-15,0.13,Online,North
9689,73,305,5,2025-06-11,0.16,Online,East
9690,136,1802,2,2025-08-06,0.12,Store,South
9691,119,701,5,2024-11-21,0.11,Store,West
9692,11,621,2,2023-12-17,0.06,Online,East
9693,52,513,5,2024-05-07,0.26,Online,East
9694,137,134,3,2024-03-30,0.18,Online,North
9695,151,1314,3,2025-11-09,0.11,Online,South
9696,67,1905,1,2024-07-24,0.21,Store,North
9697,8,1120,1,2025-05-09,0.12,Online,East
9698,138,656,2,2025-02-17,0.11,Online,South
9699,62,1959,4,2024-08-26,0.22,Store,South
9700,88,1223,2,2025-05-16,0,Online,North
9701,150,1971,2,2024-07-18,0.2,Store,East
9702,162,312,5,2025-11-17,0.09,Online,West
9703,150,820,2,2025-11-09,0.23,Online,West
9704,183,963,3,2025-03-20,0.14,Store,South
9705,91,1778,2,2025-06-03,0.15,Online,South
9706,127,187,5,2025-01-27,0.17,Store,West
9707,35,1158,5,2024-08-30,0.26,Store,East
9708,34,1456,3,2024-07-29,0.21,Online,North
9709,77,905,5,2025-08-05,0.06,Online,West
9710,56,1012,5,2024-05-03,0.11,Online,South
9711,200,1293,4,2025-03-08,0.27,Online,North
9712,133,628,2,2025-05-28,0.16,Store,East
9713,57,1720,4,2024-07-26,0.05,Online,South
9714,19,1800,3,2024-04-21,0.28,Online,North
9715,12,1726,4,2025-02-11,0.05,Store,West
9716,148,1897,5,2025-01-03,0.18,Store,West
9717,144,1935,1,2024-12-17,0,Store,North
9718,124,163,2,2025-06-04,0.23,Online,East
9719,130,1097,1,2025-01-23,0.28,Store,West
9720,188,1569,1,2024-08-10,0.02,Online,North
9721,134,497,4,2024-11-27,0.03,Store,South
9722,193,1947,2,2025-09-02,0.03,Online,West
9723,88,1821,2,2024-09-05,0.04,Online,East
9724,59,1343,3,2023-12-19,0.24,Store,West
9725,77,1910,3,2025-05-04,0.14,Online,West
9726,69,631,2,2025-11-23,0.05,Online,North
9727,138,1902,3,2025-01-23,0.2,Store,East
9728,189,197,5,2024-12-08,0.13,Online,East
9729,125,739,5,2024-07-07,0.11,Store,North
9730,85,223,1,2025-07-13,0.01,Store,North
9731,36,347,5,2024-02-15,0.3,Online,West
9732,73,1877,2,2025-05-22,0.27,Store,North
9733,110,974,5,2025-05-11,0.2,Online,East
9734,96,1108,5,2024-05-29,0.06,Online,East
9735,33,1608,3,2025-02-01,0.16,Online,South
9736,117,1452,4,2024-11-14,0.09,Store,North
9737,136,867,2,2024-05-15,0.17,Online,East
9738,70,1079,4,2025-06-29,0.1,Store,South
9739,27,1978,4,2025-11-09,0.03,Online,South
9740,54,1998,5,2024-06-10,0.14,Store,South
9741,35,1187,4,2024-04-05,0,Store,South
9742,162,688,3,2025-05-04,0.13,Store,North
9743,89,193,2,2025-08-03,0.01,Online,South
9744,72,1386,5,2025-06-11,0.1,Online,East
9745,127,167,2,2024-05-13,0.14,Store,South
9746,140,861,3,2024-08-11,0.05,Store,North
9747,77,1124,3,2024-06-13,0.15,Store,South
9748,146,341,2,2025-01-22,0.04,Store,East
9749,198,1604,4,2025-01-08,0.03,Online,South
9750,121,475,5,2024-08-12,0.14,Online,West
9751,19,468,4,2024-07-04,0.21,Online,North
9752,3,308,5,2024-03-21,0.03,Online,East
9753,119,1350,1,2024-12-23,0.17,Store,West
9754,48,1071,5,2024-01-27,0.01,Online,East
9755,139,162,5,2024-01-22,0.04,Store,West
9756,187,491,3,2025-04-17,0.23,Online,South
9757,86,1535,4,2024-09-07,0.1,Store,South
9758,36,680,1,2024-03-09,0.09,Store,West
9759,9,599,1,2024-08-14,0.24,Online,North
9760,69,86,5,2025-11-19,0.03,Online,South
9761,41,1919,5,2024-01-23,0.14,Online,East
9762,130,766,4,2024-05-31,0,Store,West
9763,17,1294,1,2024-04-22,0.22,Online,South
9764,173,1760,2,2025-11-26,0.05,Online,West
9765,47,906,1,2025-10-17,0.21,Online,West
9766,176,112,5,2025-01-25,0.27,Store,South
9767,65,335,3,2024-10-10,0.01,Store,North
9768,165,433,5,2025-09-18,0.11,Store,North
9769,187,1119,4,2025-01-25,0.23,Store,South
9770,101,1694,2,2024-06-13,0.18,Store,West
9771,108,770,4,2024-03-18,0.02,Store,North
9772,43,1056,4,2025-04-25,0.29,Store,South
9773,99,817,3,2025-09-14,0.09,Online,South
9774,15,984,2,2024-09-23,0.18,Online,East
9775,79,1448,4,2024-08-11,0.08,Online,South
9776,41,1580,2,2024-07-26,0.02,Store,South
9777,74,596,3,2024-06-28,0.11,Store,East
9778,48,1668,2,2024-06-20,0.03,Store,West
9779,30,685,1,2023-12-12,0.23,Store,West
9780,38,835,1,2025-03-05,0.12,Store,West
9781,104,452,5,2025-03-31,0.28,Store,North
9782,52,788,4,2025-09-23,0.26,Store,North
9783,139,803,1,2025-07-09,0.04,Online,West
9784,142,1782,1,2025-08-28,0.13,Online,South
9785,133,1376,5,2025-08-18,0.2,Online,West
9786,186,1170,3,2023-12-18,0.19,Online,East
9787,82,1179,2,2025-04-27,0.2,Store,East
9788,148,703,2,2024-02-20,0.2,Online,East
9789,118,1351,2,2024-06-11,0.12,Online,South
9790,138,794,4,2024-05-11,0.05,Online,South
9791,48,1040,1,2025-10-09,0.09,Online,West
9792,77,943,2,2025-05-06,0.13,Store,South
9793,53,399,2,2025-01-18,0.1,Store,South
9794,108,301,4,2025-10-17,0.04,Store,South
9795,183,277,3,2025-03-28,0.17,Online,East
9796,127,293,3,2024-04-03,0.3,Online,North
9797,81,1242,1,2024-03-07,0.05,Store,West
9798,110,104,4,2025-04-10,0.19,Online,North
9799,57,849,4,2025-03-26,0.25,Online,South
9800,118,1837,1,2025-08-07,0.17,Store,West
9801,114,995,1,2024-01-27,0.13,Online,West
9802,156,805,4,2025-10-29,0.26,Store,West
9803,56,1131,3,2025-01-15,0.27,Online,West
9804,109,358,2,2024-11-13,0.14,Store,North
9805,192,1065,5,2025-11-06,0.24,Online,South
9806,71,1929,5,2024-04-07,0.18,Online,East
9807,33,442,2,2024-08-15,0.09,Store,East
9808,73,1027,2,2024-07-02,0.17,Store,North
9809,126,174,4,2025-02-22,0.2,Online,West
9810,61,65,1,2025-02-03,0.09,Store,North
9811,47,1356,3,2024-05-20,0.26,Store,West
9812,76,1735,1,2025-05-14,0.27,Online,North
9813,192,1659,4,2024-02-26,0.14,Store,North
9814,187,1633,2,2024-06-15,0.13,Online,West
9815,75,1038,3,2024-09-24,0.25,Online,East
9816,107,112,1,2025-11-09,0.02,Store,South
9817,57,1437,1,2024-08-15,0.3,Online,East
9818,144,898,3,2024-09-24,0.05,Store,East
9819,154,1283,1,2024-05-19,0.19,Store,North
9820,120,1114,4,2024-02-28,0.03,Store,East
9821,109,815,4,2024-03-06,0.07,Online,North
9822,63,477,1,2024-10-15,0.04,Store,West
9823,91,1111,4,2025-05-04,0.08,Online,West
9824,54,455,2,2025-09-01,0.17,Online,East
9825,155,1867,2,2025-01-02,0.1,Online,East
9826,68,1566,5,2024-12-07,0.22,Online,West
9827,93,516,2,2025-09-14,0.17,Online,West
9828,153,456,2,2024-09-21,0.25,Store,East
9829,199,1914,5,2024-08-06,0.03,Store,East
9830,116,479,4,2025-01-20,0.24,Store,South
9831,23,1827,1,2024-09-15,0.15,Store,East
9832,66,837,5,2025-02-14,0.16,Store,North
9833,136,202,2,2024-02-03,0.2,Store,West
9834,190,1881,3,2023-12-15,0.2,Online,North
9835,112,1917,5,2024-07-29,0.23,Online,East
9836,26,797,1,2024-04-09,0.21,Online,South
9837,185,1613,2,2025-01-07,0.02,Store,West
9838,116,1712,1,2024-05-19,0.1,Store,West
9839,20,1213,5,2025-07-23,0.02,Store,West
9840,142,1142,1,2024-12-07,0.05,Online,North
9841,65,716,4,2024-02-01,0.1,Online,East
9842,39,1439,5,2025-11-06,0.06,Store,East
9843,10,1667,4,2025-06-24,0.04,Store,North
9844,59,1247,2,2024-02-08,0.2,Online,South
9845,52,1794,4,2025-07-12,0.26,Store,West
9846,45,453,5,2025-08-28,0.22,Store,West
9847,33,1955,4,2025-06-21,0.24,Store,South
9848,123,996,4,2024-11-02,0.13,Store,West
9849,198,828,1,2025-07-03,0.26,Online,East
9850,184,580,1,2024-05-22,0.07,Online,South
9851,145,1856,2,2025-09-30,0.05,Store,West
9852,138,1792,4,2024-08-22,0.25,Store,South
9853,52,909,2,2024-03-29,0.25,Online,North
9854,82,167,2,2023-12-06,0.14,Store,East
9855,137,1596,1,2024-09-06,0.08,Store,South
9856,171,487,5,2025-11-27,0.29,Store,South
9857,135,165,4,2025-09-30,0.16,Store,South
9858,47,1732,2,2024-09-26,0.11,Online,South
9859,155,215,1,2025-11-20,0.23,Online,West
9860,86,1106,1,2025-03-29,0.06,Online,East
9861,66,1440,3,2024-04-14,0.08,Online,West
9862,95,1257,1,2024-04-06,0.09,Store,West
9863,130,836,4,2024-05-30,0.26,Online,East
9864,43,1903,4,2025-05-14,0.17,Store,West
9865,72,1719,1,2025-08-06,0.15,Store,West
9866,55,1435,4,2025-05-02,0.03,Store,East
9867,106,621,1,2024-06-06,0.2,Store,North
9868,192,332,1,2024-07-12,0.27,Store,South
9869,52,228,4,2025-05-25,0.06,Online,East
9870,77,1287,2,2024-08-23,0.26,Online,South
9871,62,1590,5,2025-05-10,0.27,Online,West
9872,139,1027,4,2025-07-07,0.15,Online,East
9873,199,481,5,2025-08-18,0.19,Online,West
9874,93,112,5,2024-06-23,0.2,Store,North
9875,176,1538,2,2025-03-03,0.1,Online,South
9876,133,1355,4,2024-08-06,0.07,Store,East
9877,139,520,3,2024-05-16,0.12,Online,East
9878,82,771,1,2024-08-07,0.03,Store,West
9879,19,1722,4,2024-06-01,0.3,Online,South
9880,128,15,2,2025-06-28,0.13,Online,East
9881,64,1267,4,2024-08-22,0.27,Store,South
9882,157,71,4,2024-07-13,0.12,Store,North
9883,185,460,4,2024-10-05,0.14,Store,East
9884,57,1792,1,2025-03-03,0.21,Store,West
9885,85,710,4,2024-09-14,0.1,Store,North
9886,48,1853,3,2025-03-01,0.13,Store,North
9887,196,200,1,2025-07-19,0.3,Store,North
9888,113,1460,3,2024-05-03,0.08,Online,East
9889,49,257,3,2024-07-27,0.01,Store,North
9890,4,1590,2,2025-01-15,0.28,Store,East
9891,110,923,5,2024-05-13,0.06,Online,West
9892,164,979,3,2025-03-24,0.12,Online,South
9893,103,1876,5,2024-10-18,0.25,Store,West
9894,89,728,1,2024-01-01,0.12,Online,West
9895,172,1397,1,2023-12-20,0.08,Store,South
9896,18,97,4,2024-09-23,0.01,Store,West
9897,62,1392,1,2025-10-25,0.2,Online,West
9898,9,1914,3,2025-07-27,0.02,Online,South
9899,170,1317,3,2024-03-27,0.26,Store,South
9900,127,1045,1,2024-11-09,0.07,Online,West
9901,126,1443,4,2024-09-14,0.15,Store,North
9902,176,887,4,2024-06-30,0.2,Online,West
9903,68,72,4,2025-10-05,0.2,Store,South
9904,78,1575,5,2024-07-24,0.17,Store,North
9905,10,785,2,2025-11-20,0.08,Store,West
9906,43,1838,4,2025-10-04,0.19,Store,North
9907,32,1466,2,2025-03-07,0.07,Store,North
9908,95,318,1,2024-04-26,0.27,Store,North
9909,193,1461,3,2024-09-10,0.29,Online,East
9910,103,808,3,2025-07-05,0.06,Online,North
9911,75,444,3,2024-02-03,0.29,Online,North
9912,182,908,1,2024-03-07,0.19,Store,South
9913,142,1269,2,2024-12-18,0.19,Online,East
9914,100,1281,2,2025-09-02,0.19,Online,East
9915,82,1661,1,2024-10-30,0.18,Online,South
9916,58,1358,2,2024-04-27,0.04,Store,East
9917,118,1973,4,2024-09-30,0.06,Store,East
9918,89,793,5,2024-02-03,0.29,Online,West
9919,31,1748,5,2024-01-12,0.27,Online,South
9920,115,148,1,2025-01-12,0.24,Store,North
9921,51,619,1,2024-09-02,0.03,Store,South
9922,61,116,1,2025-08-17,0.27,Store,West
9923,165,1822,1,2024-02-21,0.26,Online,South
9924,84,905,5,2025-03-24,0.18,Online,North
9925,110,1445,2,2025-10-12,0.11,Store,South
9926,151,1640,4,2024-03-15,0.29,Online,West
9927,175,463,5,2025-10-03,0.18,Online,North
9928,58,1483,5,2024-08-30,0.17,Store,West
9929,168,1376,3,2025-10-15,0.02,Online,North
9930,22,519,1,2024-05-04,0.01,Online,North
9931,11,795,1,2024-07-24,0.08,Store,West
9932,134,1203,5,2024-01-13,0.26,Store,South
9933,144,226,5,2025-10-05,0.1,Store,North
9934,40,1354,1,2025-05-30,0.25,Online,East
9935,188,159,1,2024-05-16,0.2,Online,North
9936,122,1201,3,2025-09-21,0.17,Online,West
9937,21,1600,1,2023-12-11,0.27,Online,North
9938,165,1745,3,2025-07-15,0.17,Store,West
9939,68,933,4,2025-01-03,0.24,Online,East
9940,22,986,5,2024-12-17,0.06,Store,East
9941,190,366,3,2024-05-17,0.18,Online,South
9942,196,412,5,2024-11-01,0.05,Store,South
9943,124,1275,1,2025-07-18,0.1,Online,West
9944,185,285,5,2025-03-16,0.06,Store,North
9945,134,951,5,2024-08-03,0.28,Online,East
9946,64,867,5,2025-05-11,0.13,Online,East
9947,153,1602,5,2024-02-04,0.27,Online,West
9948,195,732,1,2025-02-05,0.02,Online,South
9949,108,732,1,2024-04-11,0.15,Store,North
9950,193,1023,3,2025-07-01,0.12,Online,East
9951,186,882,3,2025-09-12,0.04,Store,South
9952,37,614,4,2024-10-22,0.14,Store,East
9953,61,581,4,2025-05-04,0.28,Store,South
9954,85,1473,4,2025-07-25,0.07,Store,North
9955,36,254,5,2024-10-24,0.21,Store,South
9956,91,1002,4,2024-09-24,0.22,Online,North
9957,54,1668,2,2025-04-02,0.18,Store,East
9958,100,800,3,2025-02-03,0.22,Online,North
9959,134,330,1,2024-12-18,0.13,Online,North
9960,14,925,4,2024-04-25,0.08,Online,South
9961,152,429,3,2024-09-17,0.23,Online,South
9962,173,823,1,2023-12-15,0.14,Online,North
9963,113,1575,4,2025-07-04,0.07,Store,South
9964,175,557,4,2024-09-11,0.09,Store,North
9965,120,717,2,2024-10-08,0.19,Store,North
9966,136,1255,1,2024-07-17,0.01,Online,West
9967,197,943,5,2025-09-28,0.11,Online,North
9968,47,1845,2,2025-08-15,0.22,Online,North
9969,86,357,3,2024-04-23,0.19,Store,West
9970,126,1287,2,2025-06-30,0.24,Online,West
9971,14,1894,1,2024-06-20,0.29,Store,West
9972,200,1053,4,2024-06-21,0.21,Store,East
9973,25,109,4,2025-05-18,0.12,Online,North
9974,39,22,5,2024-01-09,0.11,Online,South
9975,189,1945,4,2024-08-24,0,Store,West
9976,63,604,3,2024-10-17,0.28,Online,North
9977,187,1037,5,2025-09-24,0.21,Online,North
9978,107,773,4,2024-10-26,0.24,Store,North
9979,112,405,4,2024-12-09,0.26,Online,East
9980,40,427,1,2025-02-14,0.12,Online,West
9981,199,99,5,2025-03-31,0.13,Store,West
9982,124,1846,2,2025-10-14,0.08,Store,North
9983,57,1465,1,2024-11-08,0.01,Online,North
9984,96,235,2,2024-01-14,0.21,Online,West
9985,176,755,3,2023-12-09,0.18,Online,North
